Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
"Taj Usha Kiran Palace, Gwalior",4.5,gwalior,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹23,592"
Hotel Anand Palace,3.7,gwalior,3-star hotel,Breakfast,Free Wi-Fi,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,108"
Hotel Rajmohan Palace,3.9,gwalior,3-star hotel,Free breakfast,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹1,581"
Hotel Countryside,3.2,gwalior,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,230"
Clarks Inn Suites Gwalior,4.4,gwalior,4-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,"₹5,694"
THE PRABHA INTERNATIONAL HOTEL & CATERERS,4.0,gwalior,Free breakfast,Free Wi-Fi,Free parking,Hot tub,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,142"
Hotel The Bellevue,3.8,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹1,899"
Radisson Gwalior,4.3,gwalior,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹13,319"
The Central Park Hotel,3.9,gwalior,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹4,124"
Krishnam Guest House,4.0,gwalior,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,045"
Imperial Golf Resort and Wedding Lawns,4.5,gwalior,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹12,623"
Hotel Centella,4.1,gwalior,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Smoke-free property,NA,"₹2,567"
Hotel Siddhi Vinayak,3.8,gwalior,2-star hotel,Free Wi-Fi,Parking,Air conditioning,Pet-friendly,Room service,Full-service laundry,Kid-friendly,NA,₹954
"Park Inn by Radisson, Gwalior",4.6,gwalior,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Full-service laundry,"₹6,789"
Hotel Adityaz,3.8,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,905"
Govind Niwas Home Stay,2.6,gwalior,Sleeps 8,3 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,"₹1,217"
Sangver Luxury Apartment - 2BHK,NA,gwalior,Apartment,Sleeps 4,2 bedrooms,2 bathrooms,9 sq m,NA,NA,NA,NA,"₹2,948"
"MPT Tansen Residency, Gwalior",4.1,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹5,032"
Hotel Solitaire Inn,3.9,gwalior,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Room service,Full-service laundry,Kid-friendly,Smoke-free property,"₹1,400"
Hotel Amrapali,3.5,amravati,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹1,326"
Hotel Regency,4.1,amravati,3-star hotel,Free breakfast,Free parking,Wi-Fi,Room service,Full-service laundry,Kid-friendly,Smoke-free property,NA,"₹1,276"
The Grand Mehfil,4.3,amravati,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Restaurant,Room service,Airport shuttle,"₹4,021"
Hotel Regency,4.1,amravati,3-star hotel,Free breakfast,Free parking,Wi-Fi,Room service,Full-service laundry,Kid-friendly,Smoke-free property,NA,₹934
Hotel Gouri Inn,3.9,amravati,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹1,720"
The Grand Mehfil,3.9,amravati,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹3,880"
Hotel Rangoli Pearl,4.1,amravati,1-star hotel,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Restaurant,Room service,Airport shuttle,"₹2,901"
Maniratna Resort,4.0,amravati,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹3,588"
Point Mansarovar,3.9,amravati,Free breakfast,Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,NA
Empire Stay,4.5,amravati,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹2,808"
Up & Above,3.9,amravati,Free breakfast,Free Wi-Fi,Parking,Pool,Bar,Restaurant,Full-service laundry,Kid-friendly,NA,"₹2,569"
Hotel Mehfil INN,3.8,amravati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hotel Four Season,3.5,amravati,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,900"
Hotel Rajdhani,4.0,amravati,Free breakfast,Free Wi-Fi,Air conditioning,Pet-friendly,Airport shuttle,Full-service laundry,Kid-friendly,NA,NA,"₹1,568"
The Prime Park,4.3,amravati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sikchi Resort,4.2,amravati,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,NA
Hotel Excel Executive,3.8,amravati,3-star hotel,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Restaurant,Room service,Kitchen in some rooms,"₹1,772"
Treebo Trend Baby Pearl,3.9,amravati,3-star hotel,Free breakfast,Free Wi-Fi,Parking ($),Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹1,840"
Hotel Vandu International,4.0,amravati,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹2,526"
Hotel Landmark Continental,3.9,amravati,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,NA
Avame Private Room Fully Ac Near Amravati Railway Station And MIDC,NA,amravati,House,Sleeps 5,1 bedroom,2 bathrooms,2 beds,Air conditioning,Balcony,Kitchen,Pet-friendly,NA
Avame 2BHK Fully Luxurious Flat In Amravati Middle Of City,NA,amravati,House,Sleeps 5,1 bedroom,2 bathrooms,2 beds,Air conditioning,Balcony,Heating,Kitchen,NA
Capital O Hotel Devamrit,4.0,amravati,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,363"
Hotel Amba,3.6,amravati,Free Wi-Fi,Air conditioning,Airport shuttle,Full-service laundry,Kid-friendly,NA,NA,NA,NA,"₹1,351"
The Citi Residenci Hotel,4.2,durgapur,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Fitness center,Spa,Bar,Restaurant,Room service,"₹2,690"
"The Peerless Inn, Durgapur",4.0,durgapur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Kitchen in some rooms,"₹2,589"
The Citi Residenci Hotel,4.2,durgapur,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Fitness center,Spa,Bar,Restaurant,Room service,"₹2,551"
"Fortune Park Pushpanjali, Durgapur - Member ITC's hotel group",4.6,durgapur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹5,881"
The Damodar Retreat,4.6,durgapur,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹2,183"
HOTEL GALAXY INN,3.6,durgapur,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Room service,Airport shuttle,Full-service laundry,Kid-friendly,₹819
"The Peerless Inn, Durgapur",4.0,durgapur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Kitchen in some rooms,"₹2,589"
City International Hotel,3.8,durgapur,3-star hotel,Free parking,Air conditioning,Bar,Restaurant,Airport shuttle,Full-service laundry,Kid-friendly,NA,"₹1,415"
The Spices,4.0,durgapur,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,663"
Hotel Steel Regency,3.6,durgapur,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,"₹1,023"
Morvee Hotels Durgapur,4.4,durgapur,Free breakfast,Free Wi-Fi,Parking ($),Spa,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹2,165"
Banerjee Inn- City Centre,4.1,durgapur,3-star hotel,Free breakfast,Wi-Fi,Pool,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹2,390"
Hotel Astor,4.3,durgapur,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,"₹1,992"
Hotel ASTOR,4.5,durgapur,Free breakfast,Free Wi-Fi,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹2,047"
Kalpana Inn,4.0,durgapur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹1,779"
Huchukdanga Resort durgapur,4.0,durgapur,Free Wi-Fi,Free parking,Pool,Kitchen in some rooms,NA,NA,NA,NA,NA,NA
Riviera Resort Durgapur,4.5,durgapur,Kid-friendly,NA,NA,NA,NA,NA,NA,NA,NA,NA
Park prime hotel,3.9,durgapur,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,688"
Hotel Shankar,3.9,durgapur,2-star hotel,Free Wi-Fi,Free parking,Air conditioning,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,NA,"₹1,372"
Kohinoor Hotel and Restaurant Benachity (A Legend since 1956),3.7,durgapur,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,280"
Delta Suites,3.9,durgapur,Apartment,Sleeps 10,4 bedrooms,Air conditioning,Airport shuttle,Smoke-free,Free parking,Free Wi-Fi,No beach access,"₹6,071"
OYO Flagship 813319 Urvashi Guest House,2.9,durgapur,Apartment,Sleeps 3,1 bedroom,Air conditioning,Free Wi-Fi,No airport shuttle,No beach access,No elevator,No fireplace,NA
Morvee Hotels Durgapur,4.4,durgapur,Free breakfast,Free Wi-Fi,Parking ($),Spa,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹2,245"
Hotel Park Land,4.4,durgapur,Breakfast ($),Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,120"
Maplewood Hotel,4.1,ranchi,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹3,049"
Hotel Basera,4.1,ranchi,2-star hotel,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹1,397"
Hotel Sohrai inn,4.5,ranchi,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Room service,Airport shuttle,Full-service laundry,Accessible,"₹1,243"
"FabHotel Accord - Hotel in Ranchi Railway Station, Ranchi",4.6,ranchi,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Parking,Restaurant,Room service,Kid-friendly,NA,"₹2,470"
Treebo Trend Winsome Banquet And Resort,4.6,ranchi,Free breakfast,Free Wi-Fi,Parking ($),Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,"₹2,240"
Radisson Blu Hotel Ranchi,4.5,ranchi,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹9,529"
Park Prime Ranchi,4.0,ranchi,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹3,931"
Maplewood Hotel,4.1,ranchi,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹2,933"
Namaste Ranchi- HillView (An Independent Bunglow),NA,ranchi,Sleeps 8,1 bedroom,Air conditioning,Fireplace,Kitchen,Cable TV,Paid parking,Free Wi-Fi,No crib,"₹11,200"
Hotel Meera,4.2,ranchi,Free Wi-Fi,Pool,Air conditioning,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,₹646
The Royal Retreat,4.2,ranchi,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹4,152"
Hotel Kuber Palace,4.6,ranchi,1-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹1,120"
Samargarh Resorts and hotel,3.9,ranchi,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Pet-friendly,Restaurant,Room service,Full-service laundry,"₹2,581"
Divisha Hotel Marina,4.7,ranchi,Free breakfast,Free Wi-Fi,Parking ($),Pool,Air conditioning,Pet-friendly,Spa,Bar,Restaurant,"₹1,624"
Hotel Fountain,4.3,ranchi,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,680"
HOTEL GENISTA INN - Luxury Hotel,4.3,ranchi,3-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,881"
The Cennet Ranchi,4.5,ranchi,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹2,138"
"Le Lac Sarovar Portico, Ranchi",4.2,ranchi,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹7,056"
Chanakya BNR Hotel,4.4,ranchi,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹7,117"
HOTEL RAJ PALACE,4.0,ranchi,NA,NA,NA,NA,NA,NA,NA,NA,NA,₹569
Divisha Hotel Skyline,4.6,ranchi,Free breakfast,Free Wi-Fi,Parking ($),Room service,Kitchen in some rooms,Full-service laundry,NA,NA,NA,"₹1,109"
Krishna Kunj,NA,ranchi,Apartment,Sleeps 2,1 bedroom,1 bathroom,93 sq m,NA,NA,NA,NA,"₹2,016"
PEARL REGENCY,4.1,ranchi,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹2,249"
Treebo Trend Winsome Banquet And Resort,4.6,ranchi,Free breakfast,Free Wi-Fi,Parking ($),Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Business center,"₹2,888"
Hotel A S Club,4.0,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,472"
Hotel Modi Samrat,4.3,aurangabad,2-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Smoke-free property,"₹1,414"
Zostel Aurangabad,4.4,aurangabad,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Smoke-free property,NA,NA,NA,NA,"₹1,342"
Hotel Royal Regency,3.7,aurangabad,2-star hotel,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,₹898
MTDC Aurangabad Resort,3.8,aurangabad,Free breakfast,Parking,Pool,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,NA,"₹1,680"
Hotel The Sky Court,3.9,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,836"
Hotel Modi Samrat,4.3,aurangabad,2-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Smoke-free property,"₹1,414"
7 Apple Hotel - Aurangabad,4.0,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Full-service laundry,Accessible,Kid-friendly,"₹2,245"
Ginger Aurangabad,4.0,aurangabad,3-star hotel,Free Wi-Fi,Parking ($),Air conditioning,Fitness center,Breakfast,Full-service laundry,Kid-friendly,NA,"₹3,695"
"The Fern Residency, Aurangabad",4.1,aurangabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹5,287"
"Ambassador Ajanta Hotel, Aurangabad",4.2,aurangabad,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,600"
Hotel Holiday Pride,4.2,aurangabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,016"
Hotel J P International,3.8,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,868"
Hotel kartiki,4.0,aurangabad,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹1,109"
Aurangabad Gymkhana Club Hotel,4.1,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Spa,Bar,"₹2,573"
Hotel A S Club,4.0,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,424"
Enrise By Sayaji,4.2,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Pool,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,NA,"₹3,472"
Treebo Trend Villa Inn Aurangabad,4.6,aurangabad,Free breakfast,Free Wi-Fi,Parking ($),Pool,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹1,750"
Hotel Atharva,4.0,aurangabad,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,Kid-friendly,"₹1,616"
Lemon Tree Hotel,4.2,aurangabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹6,506"
"Quiet,Independent Bed R ,AttachToilet ,Office Area",2.0,aurangabad,Villa,Sleeps 2,1 bedroom,1 bathroom,3 sq m,NA,NA,NA,NA,₹880
Asia Lodge - Standard Double Room,NA,aurangabad,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Crib,Fitness center,Ironing board,Cable TV,₹774
"Hotel Amarpreet, Aurangabad - AM Hotel Kollection",3.8,aurangabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,"₹4,156"
Hotel Royal Regency,3.7,aurangabad,2-star hotel,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,₹914
Eulogia Inn,4.3,ahmedabad,4-star hotel,Free breakfast,Wi-Fi,Free parking,Fitness center,Restaurant,Room service,Full-service laundry,Accessible,"₹4,951"
Ginger Ahmedabad (Vastrapur),4.1,ahmedabad,3-star hotel,Free Wi-Fi,Parking ($),Air conditioning,Fitness center,Breakfast,Full-service laundry,NA,NA,"₹4,255"
Hyatt Regency Ahmedabad,4.4,ahmedabad,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹6,486"
"Taj Skyline, Ahmedabad",4.5,ahmedabad,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Spa,Restaurant,Room service,Airport shuttle,"₹8,946"
The Grand Bhagwati,4.3,ahmedabad,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹4,465"
Fairfield by Marriott Ahmedabad,4.2,ahmedabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Kitchen in some rooms,"₹4,628"
Radhe Upavan Resort,4.4,ahmedabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹5,106"
"Fortune Select SG Highway, Ahmedabad - Member ITC's hotel group",4.3,ahmedabad,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹4,536"
Agrasen Foundation,4.2,ahmedabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,739"
Hotel Eldorado,4.3,ahmedabad,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,"₹3,405"
"ITC Narmada, a Luxury Collection Hotel, Ahmedabad",4.6,ahmedabad,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹14,300"
"Welcomhotel By ITC Hotels, Ashram Road, Ahmedabad",4.6,ahmedabad,5-star hotel,Free breakfast,Free Wi-Fi,Parking,Hot tub,Fitness center,Spa,Restaurant,Room service,"₹6,744"
DoubleTree by Hilton Ahmedabad,4.5,ahmedabad,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹6,271"
Hotel The Grand Radhey,4.5,ahmedabad,Free Wi-Fi,Pool,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,"₹1,403"
Ramada by Wyndham Ahmedabad,5.0,ahmedabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹4,680"
BloomSuites | Ahmedabad,4.2,ahmedabad,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,"₹4,510"
Blue Mountain Resort and Hospitality Ahmedabad,4.1,ahmedabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eulogia Inn,4.3,ahmedabad,4-star hotel,Free breakfast,Wi-Fi,Free parking,Fitness center,Restaurant,Room service,Full-service laundry,Accessible,"₹4,301"
"Hotel The Lotus Park Ellisbridge, Paldi, Ahmedabad",4.1,ahmedabad,3-star hotel,Breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Full-service laundry,Business center,Smoke-free property,"₹2,204"
Courtyard by Marriott Ahmedabad,4.4,ahmedabad,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹9,128"
Ebony Residency,NA,ahmedabad,Apartment,Sleeps 4,1 bedroom,1 bathroom,Air conditioning,Kid-friendly,Kitchen,Free parking,No fitness center,"₹3,862"
